Chromosome	TADborder	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h	Category_tads	state_tads	Nut.0h_VS_Nut.1h	Nut.1h_VS_Nut.4h	Nut.4h_VS_Nut.7h	Nut.7h_VS_Nut.10h	Nut.10h_VS_Nut.24h	IS_Nut.0h	IS_Nut.1h	IS_Nut.4h	IS_Nut.7h	IS_Nut.10h	IS_Nut.24h	sigmoid_IS_Nut.0h	sigmoid_IS_Nut.1h	sigmoid_IS_Nut.4h	sigmoid_IS_Nut.7h	sigmoid_IS_Nut.10h	sigmoid_IS_Nut.24h
10	8000000	0	0	7	0	0	0	NoTAD-NoTAD-TAD-NoTAD-NoTAD-NoTAD	Variable	NoTAD	Gained	Lost	NoTAD	NoTAD	NA	NA	0.1288	NA	NA	NA	NA	NA	0.5321555587267944	NA	NA	NA
10	81104687	6	5	5	8	10	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1635	-1.1368	-1.2268	-1.2693	-1.2996	-1.7715	0.23803189872858932	0.2429083692029613	0.22674199127345393	0.21937710409293093	0.21423234399930083	0.14535588846067152
10	8200000	0	7	0	6	0	0	NoTAD-TAD-NoTAD-TAD-NoTAD-NoTAD	Variable	Gained	Lost	Gained	Lost	NoTAD	NA	-0.1596	NA	-0.1219	NA	NA	NA	0.4601844797503517	NA	0.4695626812260538	NA	NA
10	82050000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9286	-0.7588	-0.7939	-0.7633	-1.0119	-1.2427	0.2832088304535916	0.3189068558782836	0.31133187783704797	0.31793022966855455	0.26660818236568756	0.2239663613475823
10	82393750	10	6	5	8	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.4635	-0.6988	-0.5175	-0.507	-0.3405	NA	0.3861558557155345	0.33207833695541333	0.3734370028762817	0.37589705845210386	0.41568802620170475	NA
10	8312500	9	0	5	0	5	0	TAD-NoTAD-TAD-NoTAD-TAD-NoTAD	Variable	Lost	Gained	Lost	Gained	Lost	0.118	NA	-0.0756	NA	0.1474	NA	0.529465817761227	NA	0.48110899655018263	NA	0.5367834253824999	NA
10	85889062	5	9	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.3601	-1.562	-1.5393	-1.6317	-1.5826	-1.6411	0.2042240501446574	0.17335984733268733	0.1766370572211578	0.1635976113375293	0.17042757373212286	0.16231544096593406
10	86325000	10	9	7	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3857	-0.4066	-0.3011	-0.388	-0.4606	-0.0277	0.40475286530729765	0.39972765688318995	0.4252886010904796	0.4041988525565517	0.3868434968383221	0.4930754427562986
10	88150000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5232	-0.7634	-0.7224	-0.6286	-0.6357	-1.8851	0.3721042716248537	0.3179085450035117	0.3268647056659026	0.3478280512893274	0.3462192060217795	0.1318041745084469
10	88450000	6	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.2449	NA	NA	NA	NA	NA	0.43907917839057253	NA	NA	NA	NA	NA
10	88700000	6	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.1493	NA	NA	NA	NA	NA	0.462744178513399	NA	NA	NA	NA	NA
10	88950000	6	0	0	0	0	10	TAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	Lost	NoTAD	NoTAD	NoTAD	Gained	-0.1888	NA	NA	NA	NA	-1.3752	0.45293970742519307	NA	NA	NA	NA	0.20178100725258785
10	89287500	10	6	4	5	8	0	TAD-TAD-NoTAD-TAD-TAD-NoTAD	Variable	Maintained	Lost	Gained	Maintained	Lost	-0.1468	-0.0576	NA	0.1135	-0.1354	NA	0.46336576609345864	0.4856039799915396	NA	0.5283445780360877	0.46620162015484257	NA
10	89550000	6	0	7	0	10	0	TAD-NoTAD-TAD-NoTAD-TAD-NoTAD	Variable	Lost	Gained	Lost	Gained	Lost	-0.4838	NA	-0.2161	NA	-0.5041	NA	0.3813552129618348	NA	0.4461842665311543	NA	0.37657763844857894	NA
10	900000	9	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.0199	NA	NA	NA	NA	NA	0.5049748358273556	NA	NA	NA	NA	NA
10	90375000	10	0	5	0	4	0	TAD-NoTAD-TAD-NoTAD-NoTAD-NoTAD	Variable	Lost	Gained	Lost	NoTAD	NoTAD	-0.1862	NA	-0.125	NA	NA	NA	0.4535840277542175	NA	0.46879062662624377	NA	NA	NA
10	90700000	5	5	0	8	7	0	TAD-TAD-NoTAD-TAD-TAD-NoTAD	Variable	Maintained	Lost	Gained	Maintained	Lost	-0.0022	0.1265	NA	0.1276	0.0311	NA	0.49945000022183317	0.5315828947801878	NA	0.5318567880100281	0.5077743733891272	NA
10	91000000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.1103	-0.0421	-0.0553	-0.072	-0.1034	-0.0206	0.4724529226904746	0.48947655427579007	0.4861785220974356	0.48200777197103506	0.47417300680461655	0.4948501821134385
10	91500000	10	10	10	10	9	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6165	-0.5891	-0.6881	-0.6191	-0.658	-0.4974	0.35057788970927783	0.35684138273123767	0.3344558709053275	0.34998617003853194	0.3411890268042465	0.37815187270937584
10	92615625	10	6	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0277	-0.7396	-0.8015	-0.8293	-1.056	-0.7451	0.2635302500518169	0.3230916189401581	0.3097047457958002	0.3037931018359173	0.2580746016497258	0.3218899223795858
10	9350000	10	0	0	0	10	9	TAD-NoTAD-NoTAD-NoTAD-TAD-TAD	Variable	Lost	NoTAD	NoTAD	Gained	Maintained	-0.2178	NA	NA	NA	-0.297	-0.2564	0.4457642284866145	NA	NA	NA	0.42629102139255	0.4362488729497702
10	93712500	4	10	10	9	10	6	NoTAD-TAD-TAD-TAD-TAD-TAD	Variable	Gained	Maintained	Maintained	Maintained	Maintained	NA	-0.6714	-0.6058	-0.6502	-0.7271	-0.8489	NA	0.3381834282907977	0.353017868961803	0.3429444691989627	0.32583143477925663	0.29966365852645727
10	94306250	7	7	8	6	7	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4082	-0.3042	-0.3235	-0.3739	-0.4567	-0.6264	0.39934380581698214	0.4245310807015854	0.41982300865132893	0.40759898128209027	0.3877689669474279	0.3483272743526725
10	94562500	9	0	5	6	6	0	TAD-NoTAD-TAD-TAD-TAD-NoTAD	Variable	Lost	Gained	Maintained	Maintained	Lost	-0.3004	NA	-0.298	-0.2494	-0.3232	NA	0.4254597027765764	NA	0.426046472451909	0.43797118506897137	0.41989608190343647	NA
10	95300000	9	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.4469	NA	NA	NA	NA	NA	0.39009807111813444	NA	NA	NA	NA	NA
10	95462500	0	10	8	10	9	10	NoTAD-TAD-TAD-TAD-TAD-TAD	Variable	Gained	Maintained	Maintained	Maintained	Maintained	NA	-0.8891	-0.8575	-0.9203	-0.9395	-1.0715	NA	0.2912955907512841	0.29786193180016485	0.2848967711748496	0.2810013513170612	0.2551179303244665
10	95600000	7	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.5097	NA	NA	NA	NA	NA	0.37526385516750066	NA	NA	NA	NA	NA
10	96350000	10	10	10	10	10	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9937	-0.9969	-0.8552	-0.9179	-1.2454	-0.8311	0.27018187814113226	0.2695513547586485	0.2983431777909101	0.2853859769336803	0.22349743645597592	0.3034125312101159
10	96900000	10	0	0	0	10	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	-0.5089	NA	NA	NA	-0.8116	NA	0.3754514265903836	NA	NA	NA	0.30754965023699865	NA
10	97150000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.1283	NA	NA	NA	NA	NA	0.5320310737179239	NA	NA	NA	NA	NA
10	97450000	5	0	0	0	8	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	-0.128	NA	NA	NA	-0.0868	NA	0.46804361920235915	NA	NA	NA	0.47831361416019025	NA
10	97743750	10	5	6	6	10	5	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.0254	0.0178	-0.0144	-0.0393	-0.08	0.1	0.4936503413751425	0.5044498825088892	0.4964000622067101	0.4901762643559094	0.48001065984441826	0.52497918747894
10	98100000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7926	-0.6941	-0.6672	-0.6889	-0.842	-0.6222	0.3116106718187659	0.3331216293152884	0.33912409087806833	0.3342778183822058	0.3011137281516178	0.3492812612782983
10	99106250	8	6	5	9	7	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.981	-0.9416	-1.1073	-0.9971	-1.0008	-3.4714	0.2726934068703301	0.2805772633668208	0.24837459461176287	0.26951197788926773	0.2687841609008936	0.03013703424635756
10	99500000	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-1.0538	-1.1426	-1.3143	-1.3368	-1.3173	NA	0.2584960644209359	0.24184331773882728	0.21176818811266598	0.2080367899430789	0.21126785385681554	NA
10	99898437	7	9	7	10	7	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4832	-0.3503	-0.3673	-0.3231	-0.5414	-0.5798	0.3814967770838001	0.413309673755068	0.40919359750660067	0.419920440434768	0.3678619667241796	0.3589786149608245
11	100450000	10	10	10	10	10	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3236	-0.3713	-0.3501	-0.3674	-0.2091	-0.4281	0.41979865168163016	0.4082269331236814	0.41335817155323146	0.40916942230642045	0.44791463838190565	0.39458012517286345
11	100750000	10	9	10	8	8	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.0788	-0.0436	-0.0416	0.0585	-0.0329	-0.0153	0.48031018750484344	0.4891017263771567	0.4896014995591595	0.5146208305596934	0.49177574182155875	0.4961750746144408
11	101000000	0	0	0	0	0	4	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11	101275000	10	6	8	10	10	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.1698	-0.0482	-0.0575	-0.0787	-0.0701	0.1159	0.45765170012934153	0.4879523323783007	0.4856289593029398	0.48033514878509936	0.4824821729773166	0.5289426088705472
11	101706250	0	7	8	8	6	0	NoTAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Gained	Maintained	Maintained	Maintained	Lost	NA	-0.4547	-0.458	-0.4724	-0.6155	NA	NA	0.3882438817799274	0.3874603865590849	0.38404835332913145	0.35080559674772477	NA
11	101900000	10	0	0	0	0	10	TAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	Lost	NoTAD	NoTAD	NoTAD	Gained	-0.3161	NA	NA	NA	NA	-0.5231	0.42162650066120066	NA	NA	NA	NA	0.37212763619192346
11	102150000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.1331	NA	NA	NA	NA	NA	0.5332259629600467	NA	NA	NA	NA	NA
11	102550000	10	9	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7475	-0.6295	-0.524	-0.6447	-0.6495	-0.5776	0.3213662821477785	0.34762391993164304	0.3719173766111499	0.34418487212022736	0.34310222002764074	0.35948502039908176
11	102973437	10	7	5	6	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4802	-0.5194	-0.5593	-0.5205	-0.6722	-0.5699	0.38220489925546264	0.37299254445402846	0.36370944167678965	0.37273532439885665	0.33800439915855396	0.3612598996494544
11	103300000	7	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.4585	NA	NA	NA	NA	NA	0.6126582741791295	NA	NA	NA	NA	NA
11	103550000	10	0	0	0	10	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	-0.1372	NA	NA	NA	-0.0518	NA	0.46575370372057384	NA	NA	NA	0.48705289488640163	NA
11	10400000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5312	-0.2842	-0.2763	-0.2946	-0.415	-0.1732	0.3702370505987934	0.42942439229544055	0.4313611127965958	0.42687808573088415	0.3977138231113694	0.45680791992012454
11	104050000	10	0	0	0	10	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	-0.2685	NA	NA	NA	-0.3025	NA	0.4332753798425936	NA	NA	NA	0.424946451444212	NA
11	105950000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9445	-0.8734	-0.9341	-0.9258	-1.0082	-1.0046	0.2799922604076856	0.2945473255571597	0.2820936542083203	0.28377757977019014	0.26733226137787336	0.2680379683228265
11	107100000	7	4	0	5	7	0	TAD-NoTAD-NoTAD-TAD-TAD-NoTAD	Variable	Lost	NoTAD	Gained	Maintained	Lost	-0.2023	NA	NA	-0.2443	-0.2792	NA	0.449596780064486	NA	NA	0.4392269569799117	0.4306499176212226	NA
11	107400000	10	10	10	6	9	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.2168	-0.3121	-0.2705	-0.198	-0.2742	-0.402	0.44601130034724656	0.422602235625681	0.43278434988371556	0.4506610850117808	0.4318762931428622	0.4008319133805428
11	10773437	7	10	8	7	7	9	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8374	-0.5778	-0.7135	-0.8098	-0.9382	-0.9798	0.3020826564471454	0.35943897058527147	0.3288259298904094	0.30793311612329893	0.2812640775471944	0.27293146983296346
11	107867187	6	9	7	8	9	5	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7368	-0.6459	-0.6248	-0.67490000000000006	-0.8458	-0.5716	0.32370429161247444	0.3439140568141625	0.34869055504968177	0.3374005186072601	0.30031464488130577	0.3608677152300621
11	108550000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9077	-0.7627	-0.7522	-0.7329	-0.8347	-0.7938	0.28747071886575426	0.3180603542389401	0.3203421209210302	0.3245586652674463	0.3026521980087885	0.31135331867551835
11	109851562	10	5	8	9	10	9	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.0595	-0.2285	-0.1932	-0.1933	-0.099	-0.0581	0.4851293868818366	0.44312226113926145	0.451849679443732	0.4518249114083485	0.47527019476983695	0.48547908451583655
11	110050000	0	0	5	6	0	0	NoTAD-NoTAD-TAD-TAD-NoTAD-NoTAD	Variable	NoTAD	Gained	Maintained	Lost	NoTAD	NA	NA	0.3431	0.2985	NA	NA	NA	NA	0.5849433529140807	0.5740757884626125	NA	NA
11	110300000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2061	-1.1239	-1.0007	-1.103	-1.3048	-1.2454	0.23039183834710358	0.24528859038064238	0.26880381527889247	0.2491782068914347	0.21335829319788516	0.22349743645597592
11	111392187	10	7	6	6	8	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8597	-0.8156	-0.8319	-0.7732	-0.9547	-0.6379	0.29740202806352994	0.3066984551715729	0.30324347511288857	0.31578728887446184	0.2779405970260721	0.3457214014104076
11	111750000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.1607	-0.1387	-0.0819	-0.1032	-0.2315	-0.2974	0.45991123554841795	0.4653804821759497	0.47953643718800404	0.47422287365531696	0.44238209322315336	0.4261931974834654
11	112084375	10	7	6	7	5	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5773	-0.5451	-0.6178	-0.6938	-0.8803	-0.9712	0.35955409997273047	0.3670019918576018	0.35028197228969665	0.3331882781342817	0.29311561539327885	0.27464138138172656
11	113150000	10	10	10	6	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.2331	-0.1969	-0.2218	-0.1781	-0.2065	NA	0.44198744140685436	0.45093342200342756	0.4447762102233497	0.45559232084650203	0.44855767159974297	NA
11	113720312	6	5	6	10	9	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.2427	-0.2018	-0.2377	-0.2217	-0.2943	-0.0995	0.4396210858392744	0.4497205129378859	0.44085322718272024	0.44480090539300937	0.4269514832961208	0.47514550209588086
11	114150000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7022	-0.7761	-0.9136	-0.8636	-0.7805	-1.1223	0.3313246401210892	0.3151610334061204	0.2862637311389053	0.2965877516406651	0.31421213461999703	0.24558490643405126
11	116600000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0898	-1.4009	-1.3371	-1.5584	-1.6665	-1.982	0.25165594156785337	0.19767333387388217	0.20798736702715956	0.1738763564987315	0.15889137776592432	0.12110579815609077
11	117157812	10	6	5	10	6	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8675	-1.0703	-1.1699	-1.175	-1.3863	-1.9836	0.295774766135693	0.2553460366544157	0.23687306021885882	0.235952400202534	0.19999909778070876	0.12093559867845785
11	118000000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7554	-0.52	-0.5834	-0.6017	-0.6411	-0.5975	0.3196458080803476	0.3728522336868044	0.3581506295159419	0.35395485694118567	0.3449979252369672	0.3549158624272731
11	118495312	5	5	6	7	7	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8674	-0.5789	-0.608	-0.5979	-0.8481	-2.1581	0.29579559576645453	0.35918574290743177	0.3525155598344841	0.3548242875057116	0.29983157770998153	0.10357673095510299
11	118900000	6	6	8	0	10	0	TAD-TAD-TAD-NoTAD-TAD-NoTAD	Variable	Maintained	Maintained	Lost	Gained	Lost	-0.3571	-0.1595	-0.1527	NA	-0.5087	NA	0.4116617549897464	0.46020932132167386	0.4618990055726614	NA	0.3754983252890328	NA
11	119210937	10	10	10	9	9	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0769	-0.971	-0.806	-1.0099	-1.3101	-2.7892	0.2540931110295364	0.27468122587605664	0.30874352581503794	0.26699942137816585	0.21247011098513308	0.057910585402901345
11	120100000	10	7	8	9	10	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9525	-0.8741	-0.8408	-0.8737	-1.0379	-0.8289	0.2783823298153413	0.2944018940396091	0.30136632150717185	0.2944849926399972	0.26155539352578167	0.3038777096162864
11	120350000	10	8	10	10	10	9	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.2706	-0.3706	-0.4625	-0.3662	-0.4462	-0.4358	0.4327598018430993	0.4083960483738708	0.3863929221952217	0.4094595536623501	0.3902646290210773	0.39274219895423723
11	12050000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3236	-0.2789	-0.3151	-0.3214	-0.4126	-0.283	0.41979865168163016	0.43072347632088376	0.42187037734894844	0.42033459506510823	0.3982888540891253	0.4297184400635913
11	121100000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3185	-0.1167	-0.0172	-0.0885	-0.1355	0.085	0.4210413527792375	0.4708580658949638	0.49570010600619724	0.4778894294095686	0.46617673447202096	0.5212372149662741
11	121475000	10	10	10	0	0	4	TAD-TAD-TAD-NoTAD-NoTAD-NoTAD	Variable	Maintained	Maintained	Lost	NoTAD	NoTAD	-0.4294	-0.3726	-0.4142	NA	NA	NA	0.3942696151257141	0.40791291961582754	0.3979054688137272	NA	NA	NA
11	122450000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8121	-0.8272	-0.9646	-0.9041	-1.0032	-1.6078	0.307443179052987	0.3042374407471146	0.2759581441651332	0.2882086753800624	0.26831272856767574	0.16689427872338983
11	122900000	10	10	10	10	10	3	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.6016	-0.431	-0.4692	-0.4534	-0.5295	NA	0.353977724356753	0.39388756610077963	0.38480561034960387	0.38855269034210943	0.3706335126424918	NA
11	12300000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6762	-0.5481	-0.5415	-0.535	-0.6793	-0.4689	0.337109950237082	0.3663053357522265	0.36783871307745186	0.36935147434892557	0.33641755324554223	0.38487663187923365
11	123150000	0	0	0	0	0	5	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	-0.5714	NA	NA	NA	NA	NA	0.36091384495500206
11	123450000	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-1.0829	-1.069	-1.034	-0.9463	-1.3983	NA	0.25295761098798913	0.25559330303238664	0.26230935596702626	0.27962953028167087	0.19808601435468934	NA
11	123600000	0	0	0	0	0	10	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	-0.9626	NA	NA	NA	NA	NA	0.27635793366470107
11	124500000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7294	-0.5125	-0.5421	-0.539	-0.7965	-0.2109	0.32532640709472366	0.37460765027944887	0.36769920410770474	0.3684202383980084	0.3107747001840778	0.44746956342228905
11	124750000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.483	-0.5151	-0.3699	-0.4809	-0.5989	-0.3952	0.3815439695993675	0.3739987295704282	0.4085651853137253	0.3820396258701194	0.35459539674166374	0.4024661358058333
11	125150000	0	0	0	0	0	10	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	0.8046	NA	NA	NA	NA	NA	0.6909576048632924
11	125346875	9	7	5	8	6	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.3901	-0.3864	-0.3604	-0.3221	-0.4082	NA	0.4036932279708294	0.40458422696947366	0.4108627406707305	0.42016404718652867	0.39934380581698214	NA
11	125500000	0	0	0	0	0	10	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	0.0722	NA	NA	NA	NA	NA	0.5180421631050559
11	125750000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4316	-0.3038	-0.2604	-0.2345	-0.4788	-0.5083	0.39374433113366014	0.4246288054272422	0.4352653818805484	0.4416421811441869	0.38253552776638305	0.3755921296925019
11	126150000	10	10	10	10	8	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6826	-0.6813	-0.8729	-0.7923	-0.9731	-1.1212	0.33568125679853084	0.3359712178533641	0.29465123082808503	0.31167502829381344	0.2742630378584676	0.24578876372048575
11	126443750	6	8	5	7	0	0	TAD-TAD-TAD-TAD-NoTAD-NoTAD	Variable	Maintained	Maintained	Maintained	Lost	NoTAD	-0.4825	-0.5409	-0.5334	-0.5551	NA	NA	0.38166196066971714	0.3679782441741749	0.36972424173220864	0.36468198146030517	NA	NA
11	126650000	0	0	0	0	0	4	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11	128000000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2217	-1.5757	-1.458	-1.5913	-1.336	-1.3537	0.2276374205264071	0.17140532922683369	0.18877341060807531	0.16920107464684447	0.20816862671641623	0.20526612536066344
